DateRep,CountryExp,CountryCode,ConfCases
2022-06-01,Italy,IT,0
2022-06-01,Latvia,LV,0
2022-06-01,Lithuania,LT,0
2022-06-01,Luxembourg,LU,0
2022-06-01,Malta,MT,0
2022-06-01,Netherlands,NL,3
2022-06-01,Norway,NO,0
2022-06-01,Poland,PL,0
2022-06-01,Portugal,PT,19
2022-06-01,Romania,RO,0
2022-06-01,Slovakia,SK,0
2022-06-01,Slovenia,SI,1
2022-06-01,Spain,ES,29
2022-06-01,Sweden,SE,1
2022-06-02,Austria,AT,0
2022-06-02,Belgium,BE,3
2022-06-02,Bulgaria,BG,0
2022-06-02,Croatia,HR,0
2022-06-02,Cyprus,CY,0
2022-06-02,Czechia,CZ,0
2022-06-02,Denmark,DK,0
2022-06-02,Estonia,EE,0
2022-06-02,Finland,FI,0
2022-06-02,France,FR,13
2022-06-02,Germany,DE,11
2022-06-02,Greece,EL,0
2022-06-02,Hungary,HU,0
2022-06-02,Iceland,IS,0
2022-06-02,Ireland,IE,2
2022-06-02,Italy,IT,0
2022-06-02,Latvia,LV,0
2022-06-02,Lithuania,LT,0
2022-06-02,Luxembourg,LU,0
2022-06-02,Malta,MT,0
2022-06-02,Netherlands,NL,5
2022-06-02,Norway,NO,0
2022-06-02,Poland,PL,0
2022-06-02,Portugal,PT,19
2022-06-02,Romania,RO,0
2022-06-02,Slovakia,SK,0
2022-06-02,Slovenia,SI,3
2022-06-02,Spain,ES,22
2022-06-02,Sweden,SE,1
2022-06-03,Austria,AT,0
2022-06-03,Belgium,BE,3
2022-06-03,Bulgaria,BG,0
2022-06-03,Croatia,HR,0
2022-06-03,Cyprus,CY,0
2022-06-03,Czechia,CZ,4
2022-06-03,Denmark,DK,1
2022-06-03,Estonia,EE,0
2022-06-03,Finland,FI,0
2022-06-03,France,FR,7
2022-06-03,Germany,DE,15
2022-06-03,Greece,EL,0
2022-06-03,Hungary,HU,0
2022-06-03,Iceland,IS,0
2022-06-03,Ireland,IE,1
2022-06-03,Italy,IT,1
2022-06-03,Latvia,LV,0
2022-06-03,Lithuania,LT,0
2022-06-03,Luxembourg,LU,0
2022-06-03,Malta,MT,0
2022-06-03,Netherlands,NL,4
2022-06-03,Norway,NO,0
2022-06-03,Poland,PL,0
2022-06-03,Portugal,PT,5
2022-06-03,Romania,RO,0
2022-06-03,Slovakia,SK,0
2022-06-03,Slovenia,SI,0
2022-06-03,Spain,ES,31
2022-06-03,Sweden,SE,0
2022-06-04,Austria,AT,0
2022-06-04,Belgium,BE,1
2022-06-04,Bulgaria,BG,0
2022-06-04,Croatia,HR,0
2022-06-04,Cyprus,CY,0
2022-06-04,Czechia,CZ,0
2022-06-04,Denmark,DK,0
2022-06-04,Estonia,EE,0
2022-06-04,Finland,FI,0
2022-06-04,France,FR,5
2022-06-04,Germany,DE,2
2022-06-04,Greece,EL,0
2022-06-04,Hungary,HU,1
2022-06-04,Iceland,IS,0
2022-06-04,Ireland,IE,0
2022-06-04,Italy,IT,0
2022-06-04,Latvia,LV,0
2022-06-04,Lithuania,LT,0
2022-06-04,Luxembourg,LU,0
2022-06-04,Malta,MT,0
2022-06-04,Netherlands,NL,3
2022-06-04,Norway,NO,0
2022-06-04,Poland,PL,0
2022-06-04,Portugal,PT,0
2022-06-04,Romania,RO,0
2022-06-04,Slovakia,SK,0
2022-06-04,Slovenia,SI,0
2022-06-04,Spain,ES,12
2022-06-04,Sweden,SE,0
2022-06-05,Austria,AT,0
2022-06-05,Belgium,BE,0
2022-06-05,Bulgaria,BG,0
2022-06-05,Croatia,HR,0
2022-06-05,Cyprus,CY,0
2022-06-05,Czechia,CZ,0
2022-06-05,Denmark,DK,0
2022-06-05,Estonia,EE,0
2022-06-05,Finland,FI,1
2022-06-05,France,FR,0
2022-06-05,Germany,DE,0
2022-06-05,Greece,EL,0
2022-06-05,Hungary,HU,1
2022-06-05,Iceland,IS,0
2022-06-05,Ireland,IE,0
2022-06-05,Italy,IT,0
2022-06-05,Latvia,LV,0
2022-06-05,Lithuania,LT,0
2022-06-05,Luxembourg,LU,0
2022-06-05,Malta,MT,0
2022-06-05,Netherlands,NL,1
2022-06-05,Norway,NO,0
2022-06-05,Poland,PL,0
2022-06-05,Portugal,PT,0
2022-06-05,Romania,RO,0
2022-06-05,Slovakia,SK,0
2022-06-05,Slovenia,SI,0
2022-06-05,Spain,ES,7
2022-06-05,Sweden,SE,0
2022-06-06,Austria,AT,0
2022-06-06,Belgium,BE,0
2022-06-06,Bulgaria,BG,0
2022-06-06,Croatia,HR,0
2022-06-06,Cyprus,CY,0
2022-06-06,Czechia,CZ,0
2022-06-06,Denmark,DK,0
2022-06-06,Estonia,EE,0
2022-06-06,Finland,FI,0
2022-06-06,France,FR,0
2022-06-06,Germany,DE,1
2022-06-06,Greece,EL,0
2022-06-06,Hungary,HU,0
2022-06-06,Iceland,IS,0
2022-06-06,Ireland,IE,0
2022-06-06,Italy,IT,1
2022-06-06,Latvia,LV,2
2022-06-06,Lithuania,LT,0
2022-06-06,Luxembourg,LU,0
2022-06-06,Malta,MT,0
2022-06-06,Netherlands,NL,1
2022-06-06,Norway,NO,0
2022-06-06,Poland,PL,2
2022-06-06,Portugal,PT,10
2022-06-06,Romania,RO,0
2022-06-06,Slovakia,SK,0
2022-06-06,Slovenia,SI,0
2022-06-06,Spain,ES,37
2022-06-06,Sweden,SE,1
2022-06-07,Austria,AT,0
2022-06-07,Belgium,BE,1
2022-06-07,Bulgaria,BG,0
2022-06-07,Croatia,HR,0
2022-06-07,Cyprus,CY,0
2022-06-07,Czechia,CZ,0
2022-06-07,Denmark,DK,0
2022-06-07,Estonia,EE,0
2022-06-07,Finland,FI,0
2022-06-07,France,FR,17
2022-06-07,Germany,DE,33
2022-06-07,Greece,EL,0
2022-06-07,Hungary,HU,2
2022-06-07,Iceland,IS,0
2022-06-07,Ireland,IE,1
2022-06-07,Italy,IT,1
2022-06-07,Latvia,LV,0
2022-06-07,Lithuania,LT,0
2022-06-07,Luxembourg,LU,0
2022-06-07,Malta,MT,0
2022-06-07,Netherlands,NL,13
2022-06-07,Norway,NO,0
2022-06-07,Poland,PL,0
2022-06-07,Portugal,PT,13
2022-06-07,Romania,RO,0
2022-06-07,Slovakia,SK,0
2022-06-07,Slovenia,SI,0
2022-06-07,Spain,ES,34
2022-06-07,Sweden,SE,0
2022-06-08,Austria,AT,0
2022-06-08,Belgium,BE,7
2022-06-08,Bulgaria,BG,0
2022-06-08,Croatia,HR,0
2022-06-08,Cyprus,CY,0
2022-06-08,Czechia,CZ,0
2022-06-08,Denmark,DK,0
2022-06-08,Estonia,EE,0
2022-06-08,Finland,FI,0
2022-06-08,France,FR,9
2022-06-08,Germany,DE,26
2022-06-08,Greece,EL,0
2022-06-08,Hungary,HU,1
2022-06-08,Iceland,IS,0
2022-06-08,Ireland,IE,2
2022-06-08,Italy,IT,4
2022-06-08,Latvia,LV,0
2022-06-08,Lithuania,LT,0
2022-06-08,Luxembourg,LU,0
2022-06-08,Malta,MT,0
2022-06-08,Netherlands,NL,10
2022-06-08,Norway,NO,0
2022-06-08,Poland,PL,0
2022-06-08,Portugal,PT,25
2022-06-08,Romania,RO,0
2022-06-08,Slovakia,SK,0
2022-06-08,Slovenia,SI,0
2022-06-08,Spain,ES,25
2022-06-08,Sweden,SE,1
2022-06-09,Austria,AT,0
2022-06-09,Belgium,BE,3
2022-06-09,Bulgaria,BG,0
2022-06-09,Croatia,HR,0
2022-06-09,Cyprus,CY,0
2022-06-09,Czechia,CZ,0
2022-06-09,Denmark,DK,0
2022-06-09,Estonia,EE,0
2022-06-09,Finland,FI,0
2022-06-09,France,FR,18
2022-06-09,Germany,DE,31
2022-06-09,Greece,EL,0
2022-06-09,Hungary,HU,0
2022-06-09,Iceland,IS,0
2022-06-09,Ireland,IE,0
2022-06-09,Italy,IT,0
2022-06-09,Latvia,LV,0
2022-06-09,Lithuania,LT,0
2022-06-09,Luxembourg,LU,0
2022-06-09,Malta,MT,0
2022-06-09,Netherlands,NL,4
2022-06-09,Norway,NO,0
2022-06-09,Poland,PL,1
2022-06-09,Portugal,PT,18
2022-06-09,Romania,RO,0
2022-06-09,Slovakia,SK,0
2022-06-09,Slovenia,SI,0
2022-06-09,Spain,ES,39
2022-06-09,Sweden,SE,0
2022-06-10,Austria,AT,2
2022-06-10,Belgium,BE,9
2022-06-10,Bulgaria,BG,0
2022-06-10,Croatia,HR,0
2022-06-10,Cyprus,CY,0
2022-06-10,Czechia,CZ,0
2022-06-10,Denmark,DK,1
2022-06-10,Estonia,EE,0
2022-06-10,Finland,FI,0
2022-06-10,France,FR,19
2022-06-10,Germany,DE,33
2022-06-10,Greece,EL,0
2022-06-10,Hungary,HU,0
2022-06-10,Iceland,IS,0
2022-06-10,Ireland,IE,1
2022-06-10,Italy,IT,8
2022-06-10,Latvia,LV,0
2022-06-10,Lithuania,LT,0
2022-06-10,Luxembourg,LU,0
2022-06-10,Malta,MT,0
2022-06-10,Netherlands,NL,11
2022-06-10,Norway,NO,0
2022-06-10,Poland,PL,1
2022-06-10,Portugal,PT,0
2022-06-10,Romania,RO,0
2022-06-10,Slovakia,SK,0
2022-06-10,Slovenia,SI,0
2022-06-10,Spain,ES,37
2022-06-10,Sweden,SE,2
2022-06-11,Austria,AT,0
2022-06-11,Belgium,BE,1
2022-06-11,Bulgaria,BG,0
2022-06-11,Croatia,HR,0
2022-06-11,Cyprus,CY,0
2022-06-11,Czechia,CZ,0
2022-06-11,Denmark,DK,0
2022-06-11,Estonia,EE,0
2022-06-11,Finland,FI,0
2022-06-11,France,FR,0
2022-06-11,Germany,DE,1
2022-06-11,Greece,EL,0
2022-06-11,Hungary,HU,0
2022-06-11,Iceland,IS,0
2022-06-11,Ireland,IE,0
2022-06-11,Italy,IT,4
2022-06-11,Latvia,LV,0
2022-06-11,Lithuania,LT,0
2022-06-11,Luxembourg,LU,0
2022-06-11,Malta,MT,0
2022-06-11,Netherlands,NL,1
2022-06-11,Norway,NO,0
2022-06-11,Poland,PL,1
2022-06-11,Portugal,PT,0
2022-06-11,Romania,RO,0
2022-06-11,Slovakia,SK,0
2022-06-11,Slovenia,SI,1
2022-06-11,Spain,ES,12
2022-06-11,Sweden,SE,1
2022-06-12,Austria,AT,0
2022-06-12,Belgium,BE,0
2022-06-12,Bulgaria,BG,0
2022-06-12,Croatia,HR,0
2022-06-12,Cyprus,CY,0
2022-06-12,Czechia,CZ,0
2022-06-12,Denmark,DK,0
2022-06-12,Estonia,EE,0
2022-06-12,Finland,FI,0
2022-06-12,France,FR,7
2022-06-12,Germany,DE,0
2022-06-12,Greece,EL,0
2022-06-12,Hungary,HU,0
2022-06-12,Iceland,IS,0
2022-06-12,Ireland,IE,0
2022-06-12,Italy,IT,5
2022-06-12,Latvia,LV,0
2022-06-12,Lithuania,LT,0
2022-06-12,Luxembourg,LU,0
2022-06-12,Malta,MT,0
2022-06-12,Netherlands,NL,7
2022-06-12,Norway,NO,0
2022-06-12,Poland,PL,0
2022-06-12,Portugal,PT,0
2022-06-12,Romania,RO,0
2022-06-12,Slovakia,SK,0
2022-06-12,Slovenia,SI,0
2022-06-12,Spain,ES,12
2022-06-12,Sweden,SE,0
2022-06-13,Austria,AT,3
2022-06-13,Belgium,BE,5
2022-06-13,Bulgaria,BG,0
2022-06-13,Croatia,HR,0
2022-06-13,Cyprus,CY,0
2022-06-13,Czechia,CZ,0
2022-06-13,Denmark,DK,0
2022-06-13,Estonia,EE,0
2022-06-13,Finland,FI,0
2022-06-13,France,FR,34
2022-06-13,Germany,DE,38
2022-06-13,Greece,EL,0
2022-06-13,Hungary,HU,1
2022-06-13,Iceland,IS,2
2022-06-13,Ireland,IE,3
2022-06-13,Italy,IT,7
2022-06-13,Latvia,LV,0
2022-06-13,Lithuania,LT,0
2022-06-13,Luxembourg,LU,1
2022-06-13,Malta,MT,0
2022-06-13,Netherlands,NL,20
2022-06-13,Norway,NO,0
2022-06-13,Poland,PL,0
2022-06-13,Portugal,PT,0
2022-06-13,Romania,RO,1
2022-06-13,Slovakia,SK,0
2022-06-13,Slovenia,SI,0
2022-06-13,Spain,ES,83
2022-06-13,Sweden,SE,0
2022-06-14,Austria,AT,2
2022-06-14,Belgium,BE,1
2022-06-14,Bulgaria,BG,0
2022-06-14,Croatia,HR,0
2022-06-14,Cyprus,CY,0
2022-06-14,Czechia,CZ,0
2022-06-14,Denmark,DK,3
2022-06-14,Estonia,EE,0
2022-06-14,Finland,FI,0
2022-06-14,France,FR,21
2022-06-14,Germany,DE,38
2022-06-14,Greece,EL,1
2022-06-14,Hungary,HU,2
2022-06-14,Iceland,IS,0
2022-06-14,Ireland,IE,2
2022-06-14,Italy,IT,2
2022-06-14,Latvia,LV,0
2022-06-14,Lithuania,LT,0
2022-06-14,Luxembourg,LU,0
2022-06-14,Malta,MT,0
2022-06-14,Netherlands,NL,8
2022-06-14,Norway,NO,2
2022-06-14,Poland,PL,0
2022-06-14,Portugal,PT,22
2022-06-14,Romania,RO,2
2022-06-14,Slovakia,SK,0
2022-06-14,Slovenia,SI,0
2022-06-14,Spain,ES,44
2022-06-14,Sweden,SE,1
2022-06-15,Austria,AT,2
2022-06-15,Belgium,BE,2
2022-06-15,Bulgaria,BG,0
2022-06-15,Croatia,HR,0
2022-06-15,Cyprus,CY,0
2022-06-15,Czechia,CZ,0
2022-06-15,Denmark,DK,0
2022-06-15,Estonia,EE,0
2022-06-15,Finland,FI,0
2022-06-15,France,FR,24
2022-06-15,Germany,DE,42
2022-06-15,Greece,EL,0
2022-06-15,Hungary,HU,0
2022-06-15,Iceland,IS,1
2022-06-15,Ireland,IE,4
2022-06-15,Italy,IT,10
2022-06-15,Latvia,LV,0
2022-06-15,Lithuania,LT,0
2022-06-15,Luxembourg,LU,0
2022-06-15,Malta,MT,1
2022-06-15,Netherlands,NL,10
2022-06-15,Norway,NO,2
2022-06-15,Poland,PL,1
2022-06-15,Portugal,PT,10
2022-06-15,Romania,RO,0
2022-06-15,Slovakia,SK,0
2022-06-15,Slovenia,SI,0
2022-06-15,Spain,ES,62
2022-06-15,Sweden,SE,1
2022-06-16,Austria,AT,0
2022-06-16,Belgium,BE,12
2022-06-16,Bulgaria,BG,0
2022-06-16,Croatia,HR,0
2022-06-16,Cyprus,CY,0
2022-06-16,Czechia,CZ,0
2022-06-16,Denmark,DK,0
2022-06-16,Estonia,EE,0
2022-06-16,Finland,FI,1
2022-06-16,France,FR,41
2022-06-16,Germany,DE,46
2022-06-16,Greece,EL,0
2022-06-16,Hungary,HU,0
2022-06-16,Iceland,IS,0
2022-06-16,Ireland,IE,1
2022-06-16,Italy,IT,10
2022-06-16,Latvia,LV,0
2022-06-16,Lithuania,LT,0
2022-06-16,Luxembourg,LU,0
2022-06-16,Malta,MT,1
2022-06-16,Netherlands,NL,18
2022-06-16,Norway,NO,0
2022-06-16,Poland,PL,0
2022-06-16,Portugal,PT,0
2022-06-16,Romania,RO,1
2022-06-16,Slovakia,SK,0
2022-06-16,Slovenia,SI,0
2022-06-16,Spain,ES,48
2022-06-16,Sweden,SE,0
2022-06-17,Austria,AT,0
2022-06-17,Belgium,BE,4
2022-06-17,Bulgaria,BG,0
2022-06-17,Croatia,HR,0
2022-06-17,Cyprus,CY,0
2022-06-17,Czechia,CZ,0
2022-06-17,Denmark,DK,0
2022-06-17,Estonia,EE,0
2022-06-17,Finland,FI,0
2022-06-17,France,FR,31
2022-06-17,Germany,DE,68
2022-06-17,Greece,EL,1
2022-06-17,Hungary,HU,0
2022-06-17,Iceland,IS,0
2022-06-17,Ireland,IE,1
2022-06-17,Italy,IT,9
2022-06-17,Latvia,LV,0
2022-06-17,Lithuania,LT,0
2022-06-17,Luxembourg,LU,0
2022-06-17,Malta,MT,0
2022-06-17,Netherlands,NL,4
2022-06-17,Norway,NO,0
2022-06-17,Poland,PL,1
2022-06-17,Portugal,PT,0
2022-06-17,Romania,RO,0
2022-06-17,Slovakia,SK,0
2022-06-17,Slovenia,SI,0
2022-06-17,Spain,ES,67
2022-06-17,Sweden,SE,2
2022-06-18,Austria,AT,0
2022-06-18,Belgium,BE,1
2022-06-18,Bulgaria,BG,0
2022-06-18,Croatia,HR,0
2022-06-18,Cyprus,CY,0
2022-06-18,Czechia,CZ,0
2022-06-18,Denmark,DK,0
2022-06-18,Estonia,EE,0
2022-06-18,Finland,FI,0
2022-06-18,France,FR,2
2022-06-18,Germany,DE,0
2022-06-18,Greece,EL,0
2022-06-18,Hungary,HU,1
2022-06-18,Iceland,IS,0
2022-06-18,Ireland,IE,0
2022-06-18,Italy,IT,1
2022-06-18,Latvia,LV,0
2022-06-18,Lithuania,LT,0
2022-06-18,Luxembourg,LU,0
2022-06-18,Malta,MT,0
2022-06-18,Netherlands,NL,10
2022-06-18,Norway,NO,0
2022-06-18,Poland,PL,0
2022-06-18,Portugal,PT,0
2022-06-18,Romania,RO,0
2022-06-18,Slovakia,SK,0
2022-06-18,Slovenia,SI,0
2022-06-18,Spain,ES,20
2022-06-18,Sweden,SE,0
2022-06-19,Austria,AT,0
2022-06-19,Belgium,BE,0
2022-06-19,Bulgaria,BG,0
2022-06-19,Croatia,HR,0
2022-06-19,Cyprus,CY,0
2022-06-19,Czechia,CZ,0
2022-06-19,Denmark,DK,0
2022-06-19,Estonia,EE,0
2022-06-19,Finland,FI,0
2022-06-19,France,FR,1
2022-06-19,Germany,DE,1
2022-06-19,Greece,EL,0
2022-06-19,Hungary,HU,1
2022-06-19,Iceland,IS,0
2022-06-19,Ireland,IE,0
2022-06-19,Italy,IT,0
2022-06-19,Latvia,LV,0
2022-06-19,Lithuania,LT,0
2022-06-19,Luxembourg,LU,0
2022-06-19,Malta,MT,0
2022-06-19,Netherlands,NL,0
2022-06-19,Norway,NO,0
2022-06-19,Poland,PL,0
2022-06-19,Portugal,PT,0
2022-06-19,Romania,RO,0
2022-06-19,Slovakia,SK,0
2022-06-19,Slovenia,SI,0
2022-06-19,Spain,ES,31
2022-06-19,Sweden,SE,0
2022-06-20,Austria,AT,3
2022-06-20,Belgium,BE,9
2022-06-20,Bulgaria,BG,0
2022-06-20,Croatia,HR,0
2022-06-20,Cyprus,CY,0
2022-06-20,Czechia,CZ,0
2022-06-20,Denmark,DK,3
2022-06-20,Estonia,EE,0
2022-06-20,Finland,FI,0
2022-06-20,France,FR,32
2022-06-20,Germany,DE,61
2022-06-20,Greece,EL,0
2022-06-20,Hungary,HU,3
2022-06-20,Iceland,IS,0
2022-06-20,Ireland,IE,2
2022-06-20,Italy,IT,11
2022-06-20,Latvia,LV,0
2022-06-20,Lithuania,LT,0
2022-06-20,Luxembourg,LU,0
2022-06-20,Malta,MT,0
2022-06-20,Netherlands,NL,20
2022-06-20,Norway,NO,2
2022-06-20,Poland,PL,0
2022-06-20,Portugal,PT,56
2022-06-20,Romania,RO,0
2022-06-20,Slovakia,SK,0
2022-06-20,Slovenia,SI,0
2022-06-20,Spain,ES,105
2022-06-20,Sweden,SE,0
2022-06-21,Austria,AT,1
2022-06-21,Belgium,BE,3
2022-06-21,Bulgaria,BG,0
2022-06-21,Croatia,HR,0
2022-06-21,Cyprus,CY,0
2022-06-21,Czechia,CZ,0
2022-06-21,Denmark,DK,0
2022-06-21,Estonia,EE,0
2022-06-21,Finland,FI,1
2022-06-21,France,FR,58
2022-06-21,Germany,DE,53
2022-06-21,Greece,EL,1
2022-06-21,Hungary,HU,1
2022-06-21,Iceland,IS,0
2022-06-21,Ireland,IE,4
2022-06-21,Italy,IT,23
2022-06-21,Latvia,LV,0
2022-06-21,Lithuania,LT,0
2022-06-21,Luxembourg,LU,0
2022-06-21,Malta,MT,1
2022-06-21,Netherlands,NL,15
2022-06-21,Norway,NO,0
2022-06-21,Poland,PL,2
2022-06-21,Portugal,PT,7
2022-06-21,Romania,RO,1
2022-06-21,Slovakia,SK,0
2022-06-21,Slovenia,SI,1
2022-06-21,Spain,ES,88
2022-06-21,Sweden,SE,0
2022-06-22,Austria,AT,3
2022-06-22,Belgium,BE,6
2022-06-22,Bulgaria,BG,0
2022-06-22,Croatia,HR,0
2022-06-22,Cyprus,CY,0
2022-06-22,Czechia,CZ,0
2022-06-22,Denmark,DK,3
2022-06-22,Estonia,EE,0
2022-06-22,Finland,FI,0
2022-06-22,France,FR,41
2022-06-22,Germany,DE,74
2022-06-22,Greece,EL,0
2022-06-22,Hungary,HU,1
2022-06-22,Iceland,IS,0
2022-06-22,Ireland,IE,3
2022-06-22,Italy,IT,18
2022-06-22,Latvia,LV,0
2022-06-22,Lithuania,LT,0
2022-06-22,Luxembourg,LU,0
2022-06-22,Malta,MT,1
2022-06-22,Netherlands,NL,22
2022-06-22,Norway,NO,1
2022-06-22,Poland,PL,0
2022-06-22,Portugal,PT,13
2022-06-22,Romania,RO,0
2022-06-22,Slovakia,SK,0
2022-06-22,Slovenia,SI,0
2022-06-22,Spain,ES,72
2022-06-22,Sweden,SE,3
2022-06-23,Austria,AT,1
2022-06-23,Belgium,BE,12
2022-06-23,Bulgaria,BG,1
2022-06-23,Croatia,HR,1
2022-06-23,Cyprus,CY,0
2022-06-23,Czechia,CZ,1
2022-06-23,Denmark,DK,0
2022-06-23,Estonia,EE,0
2022-06-23,Finland,FI,0
2022-06-23,France,FR,38
2022-06-23,Germany,DE,89
2022-06-23,Greece,EL,0
2022-06-23,Hungary,HU,2
2022-06-23,Iceland,IS,0
2022-06-23,Ireland,IE,3
2022-06-23,Italy,IT,8
2022-06-23,Latvia,LV,0
2022-06-23,Lithuania,LT,0
2022-06-23,Luxembourg,LU,0
2022-06-23,Malta,MT,0
2022-06-23,Netherlands,NL,14
2022-06-23,Norway,NO,4
2022-06-23,Poland,PL,0
2022-06-23,Portugal,PT,0
2022-06-23,Romania,RO,1
2022-06-23,Slovakia,SK,0
2022-06-23,Slovenia,SI,1
2022-06-23,Spain,ES,94
2022-06-23,Sweden,SE,2
